Grupo de edad;Comunidad autónoma;Sexo;Nivel de formación;periodo;Total
35 - 44 años;Castilla y León;Mujeres;Inferior a 2ª etapa de E. Secundaria;2011;31,62
35 - 44 años;Castilla y León;Mujeres;Inferior a 2ª etapa de E. Secundaria;2010;33,35
35 - 44 años;Castilla y León;Mujeres;Inferior a 2ª etapa de E. Secundaria;2009;33,46
35 - 44 años;Castilla y León;Mujeres;Inferior a 2ª etapa de E. Secundaria;2008;36,03
35 - 44 años;Castilla y León;Mujeres;Inferior a 2ª etapa de E. Secundaria;2007;36,41
35 - 44 años;Castilla y León;Mujeres;Inferior a 2ª etapa de E. Secundaria;2006;39,54
35 - 44 años;Castilla y León;Mujeres;Inferior a 2ª etapa de E. Secundaria;2005;41,80
35 - 44 años;Castilla y León;Mujeres;Inferior a 2ª etapa de E. Secundaria;2004;44,26
35 - 44 años;Castilla y León;Mujeres;Inferior a 2ª etapa de E. Secundaria;2003;44,11
35 - 44 años;Castilla y León;Mujeres;Inferior a 2ª etapa de E. Secundaria;2002;46,94
35 - 44 años;Castilla y León;Mujeres;2ª etapa E. Secundaria;2023;25,13
35 - 44 años;Castilla y León;Mujeres;2ª etapa E. Secundaria;2022;25,89
35 - 44 años;Castilla y León;Mujeres;2ª etapa E. Secundaria;2021;24,44
35 - 44 años;Castilla y León;Mujeres;2ª etapa E. Secundaria;2020;24,03
35 - 44 años;Castilla y León;Mujeres;2ª etapa E. Secundaria;2019;22,18
35 - 44 años;Castilla y León;Mujeres;2ª etapa E. Secundaria;2018;24,65
35 - 44 años;Castilla y León;Mujeres;2ª etapa E. Secundaria;2017;23,42
35 - 44 años;Castilla y León;Mujeres;2ª etapa E. Secundaria;2016;23,19
35 - 44 años;Castilla y León;Mujeres;2ª etapa E. Secundaria;2015;22,69
35 - 44 años;Castilla y León;Mujeres;2ª etapa E. Secundaria;2014;22,79
35 - 44 años;Castilla y León;Mujeres;2ª etapa E. Secundaria;2013;24,55
35 - 44 años;Castilla y León;Mujeres;2ª etapa E. Secundaria;2012;22,06
35 - 44 años;Castilla y León;Mujeres;2ª etapa E. Secundaria;2011;21,76
35 - 44 años;Castilla y León;Mujeres;2ª etapa E. Secundaria;2010;22,62
35 - 44 años;Castilla y León;Mujeres;2ª etapa E. Secundaria;2009;22,39
35 - 44 años;Castilla y León;Mujeres;2ª etapa E. Secundaria;2008;21,72
35 - 44 años;Castilla y León;Mujeres;2ª etapa E. Secundaria;2007;23,81
35 - 44 años;Castilla y León;Mujeres;2ª etapa E. Secundaria;2006;23,12
35 - 44 años;Castilla y León;Mujeres;2ª etapa E. Secundaria;2005;24,32
35 - 44 años;Castilla y León;Mujeres;2ª etapa E. Secundaria;2004;22,14
35 - 44 años;Castilla y León;Mujeres;2ª etapa E. Secundaria;2003;20,93
35 - 44 años;Castilla y León;Mujeres;2ª etapa E. Secundaria;2002;22,34
35 - 44 años;Castilla y León;Mujeres;E. Superior;2023;50,68
35 - 44 años;Castilla y León;Mujeres;E. Superior;2022;50,10
35 - 44 años;Castilla y León;Mujeres;E. Superior;2021;53,65
35 - 44 años;Castilla y León;Mujeres;E. Superior;2020;53,87
35 - 44 años;Castilla y León;Mujeres;E. Superior;2019;52,89
35 - 44 años;Castilla y León;Mujeres;E. Superior;2018;51,23
35 - 44 años;Castilla y León;Mujeres;E. Superior;2017;52,00
35 - 44 años;Castilla y León;Mujeres;E. Superior;2016;49,82
35 - 44 años;Castilla y León;Mujeres;E. Superior;2015;49,27
35 - 44 años;Castilla y León;Mujeres;E. Superior;2014;48,64
35 - 44 años;Castilla y León;Mujeres;E. Superior;2013;46,43
35 - 44 años;Castilla y León;Mujeres;E. Superior;2012;49,49
35 - 44 años;Castilla y León;Mujeres;E. Superior;2011;46,62
35 - 44 años;Castilla y León;Mujeres;E. Superior;2010;44,03
35 - 44 años;Castilla y León;Mujeres;E. Superior;2009;44,15
35 - 44 años;Castilla y León;Mujeres;E. Superior;2008;42,25
35 - 44 años;Castilla y León;Mujeres;E. Superior;2007;39,78
35 - 44 años;Castilla y León;Mujeres;E. Superior;2006;37,34
35 - 44 años;Castilla y León;Mujeres;E. Superior;2005;33,88
35 - 44 años;Castilla y León;Mujeres;E. Superior;2004;33,61
35 - 44 años;Castilla y León;Mujeres;E. Superior;2003;34,97
35 - 44 años;Castilla y León;Mujeres;E. Superior;2002;30,72
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2023;41,46
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2022;40,26
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2021;39,40
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2020;38,50
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2019;38,68
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2018;41,31
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2017;40,55
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2016;39,88
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2015;41,21
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2014;40,69
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2013;45,25
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2012;45,40
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2011;46,34
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2010;49,30
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2009;53,63
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2008;55,06
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2007;54,14
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2006;57,41
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2005;58,78
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2004;60,18
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2003;62,98
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2002;63,99
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;2ª etapa E. Secundaria;2023;23,35
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;2ª etapa E. Secundaria;2022;25,31
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;2ª etapa E. Secundaria;2021;26,83
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;2ª etapa E. Secundaria;2020;24,54
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;2ª etapa E. Secundaria;2019;24,48
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;2ª etapa E. Secundaria;2018;24,31
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;2ª etapa E. Secundaria;2017;24,96
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;2ª etapa E. Secundaria;2016;25,26
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;2ª etapa E. Secundaria;2015;23,54
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;2ª etapa E. Secundaria;2014;22,99
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;2ª etapa E. Secundaria;2013;22,92
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;2ª etapa E. Secundaria;2012;24,05
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;2ª etapa E. Secundaria;2011;24,01
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;2ª etapa E. Secundaria;2010;22,58
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;2ª etapa E. Secundaria;2009;21,47
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;2ª etapa E. Secundaria;2008;22,04
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;2ª etapa E. Secundaria;2007;21,79
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;2ª etapa E. Secundaria;2006;19,29
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;2ª etapa E. Secundaria;2005;19,50
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;2ª etapa E. Secundaria;2004;18,63
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;2ª etapa E. Secundaria;2003;17,78
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;2ª etapa E. Secundaria;2002;18,19
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;E. Superior;2023;35,19
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;E. Superior;2022;34,42
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;E. Superior;2021;33,76
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;E. Superior;2020;36,96
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;E. Superior;2019;36,84
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;E. Superior;2018;34,38
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;E. Superior;2017;34,49
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;E. Superior;2016;34,86
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;E. Superior;2015;35,25
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;E. Superior;2014;36,32
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;E. Superior;2013;31,83
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;E. Superior;2012;30,55
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;E. Superior;2011;29,65
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;E. Superior;2010;28,12
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;E. Superior;2009;24,89
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;E. Superior;2008;22,89
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;E. Superior;2007;24,07
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;E. Superior;2006;23,30
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;E. Superior;2005;21,72
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;E. Superior;2004;21,19
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;E. Superior;2003;19,25
35 - 44 años;Castilla-La Mancha;AMBOS SEXOS;E. Superior;2002;17,82
35 - 44 años;Castilla-La Mancha;Hombres;Inferior a 2ª etapa de E. Secundaria;2023;47,48
35 - 44 años;Castilla-La Mancha;Hombres;Inferior a 2ª etapa de E. Secundaria;2022;46,72
35 - 44 años;Castilla-La Mancha;Hombres;Inferior a 2ª etapa de E. Secundaria;2021;45,64
35 - 44 años;Castilla-La Mancha;Hombres;Inferior a 2ª etapa de E. Secundaria;2020;43,86
35 - 44 años;Castilla-La Mancha;Hombres;Inferior a 2ª etapa de E. Secundaria;2019;42,23
35 - 44 años;Castilla-La Mancha;Hombres;Inferior a 2ª etapa de E. Secundaria;2018;46,69
35 - 44 años;Castilla-La Mancha;Hombres;Inferior a 2ª etapa de E. Secundaria;2017;46,35
35 - 44 años;Castilla-La Mancha;Hombres;Inferior a 2ª etapa de E. Secundaria;2016;45,88
35 - 44 años;Castilla-La Mancha;Hombres;Inferior a 2ª etapa de E. Secundaria;2015;45,99
35 - 44 años;Castilla-La Mancha;Hombres;Inferior a 2ª etapa de E. Secundaria;2014;45,95
35 - 44 años;Castilla-La Mancha;Hombres;Inferior a 2ª etapa de E. Secundaria;2013;50,06
35 - 44 años;Castilla-La Mancha;Hombres;Inferior a 2ª etapa de E. Secundaria;2012;49,30
35 - 44 años;Castilla-La Mancha;Hombres;Inferior a 2ª etapa de E. Secundaria;2011;49,31
35 - 44 años;Castilla-La Mancha;Hombres;Inferior a 2ª etapa de E. Secundaria;2010;51,93
35 - 44 años;Castilla-La Mancha;Hombres;Inferior a 2ª etapa de E. Secundaria;2009;55,54
35 - 44 años;Castilla-La Mancha;Hombres;Inferior a 2ª etapa de E. Secundaria;2008;55,38
35 - 44 años;Castilla-La Mancha;Hombres;Inferior a 2ª etapa de E. Secundaria;2007;55,95
35 - 44 años;Castilla-La Mancha;Hombres;Inferior a 2ª etapa de E. Secundaria;2006;59,45
35 - 44 años;Castilla-La Mancha;Hombres;Inferior a 2ª etapa de E. Secundaria;2005;58,99
35 - 44 años;Castilla-La Mancha;Hombres;Inferior a 2ª etapa de E. Secundaria;2004;59,99
35 - 44 años;Castilla-La Mancha;Hombres;Inferior a 2ª etapa de E. Secundaria;2003;64,98
35 - 44 años;Castilla-La Mancha;Hombres;Inferior a 2ª etapa de E. Secundaria;2002;65,09
35 - 44 años;Castilla-La Mancha;Hombres;2ª etapa E. Secundaria;2023;20,79
35 - 44 años;Castilla-La Mancha;Hombres;2ª etapa E. Secundaria;2022;23,51
35 - 44 años;Castilla-La Mancha;Hombres;2ª etapa E. Secundaria;2021;26,94
35 - 44 años;Castilla-La Mancha;Hombres;2ª etapa E. Secundaria;2020;24,72
35 - 44 años;Castilla-La Mancha;Hombres;2ª etapa E. Secundaria;2019;24,95
35 - 44 años;Castilla-La Mancha;Hombres;2ª etapa E. Secundaria;2018;24,11
35 - 44 años;Castilla-La Mancha;Hombres;2ª etapa E. Secundaria;2017;24,68
35 - 44 años;Castilla-La Mancha;Hombres;2ª etapa E. Secundaria;2016;24,49
35 - 44 años;Castilla-La Mancha;Hombres;2ª etapa E. Secundaria;2015;22,13
35 - 44 años;Castilla-La Mancha;Hombres;2ª etapa E. Secundaria;2014;21,37
35 - 44 años;Castilla-La Mancha;Hombres;2ª etapa E. Secundaria;2013;21,94
35 - 44 años;Castilla-La Mancha;Hombres;2ª etapa E. Secundaria;2012;23,52
35 - 44 años;Castilla-La Mancha;Hombres;2ª etapa E. Secundaria;2011;23,71
35 - 44 años;Castilla-La Mancha;Hombres;2ª etapa E. Secundaria;2010;22,32
35 - 44 años;Castilla-La Mancha;Hombres;2ª etapa E. Secundaria;2009;21,12
35 - 44 años;Castilla-La Mancha;Hombres;2ª etapa E. Secundaria;2008;23,09
35 - 44 años;Castilla-La Mancha;Hombres;2ª etapa E. Secundaria;2007;21,87
35 - 44 años;Castilla-La Mancha;Hombres;2ª etapa E. Secundaria;2006;19,16
35 - 44 años;Castilla-La Mancha;Hombres;2ª etapa E. Secundaria;2005;19,60
35 - 44 años;Castilla-La Mancha;Hombres;2ª etapa E. Secundaria;2004;19,17
35 - 44 años;Castilla-La Mancha;Hombres;2ª etapa E. Secundaria;2003;17,70
35 - 44 años;Castilla-La Mancha;Hombres;2ª etapa E. Secundaria;2002;18,37
35 - 44 años;Castilla-La Mancha;Hombres;E. Superior;2023;31,73
35 - 44 años;Castilla-La Mancha;Hombres;E. Superior;2022;29,77
35 - 44 años;Castilla-La Mancha;Hombres;E. Superior;2021;27,42
35 - 44 años;Castilla-La Mancha;Hombres;E. Superior;2020;31,43
35 - 44 años;Castilla-La Mancha;Hombres;E. Superior;2019;32,82
35 - 44 años;Castilla-La Mancha;Hombres;E. Superior;2018;29,20
35 - 44 años;Castilla-La Mancha;Hombres;E. Superior;2017;28,97
35 - 44 años;Castilla-La Mancha;Hombres;E. Superior;2016;29,63
35 - 44 años;Castilla-La Mancha;Hombres;E. Superior;2015;31,88
35 - 44 años;Castilla-La Mancha;Hombres;E. Superior;2014;32,68
35 - 44 años;Castilla-La Mancha;Hombres;E. Superior;2013;28,00
35 - 44 años;Castilla-La Mancha;Hombres;E. Superior;2012;27,17
35 - 44 años;Castilla-La Mancha;Hombres;E. Superior;2011;26,99
35 - 44 años;Castilla-La Mancha;Hombres;E. Superior;2010;25,75
35 - 44 años;Castilla-La Mancha;Hombres;E. Superior;2009;23,34
35 - 44 años;Castilla-La Mancha;Hombres;E. Superior;2008;21,53
35 - 44 años;Castilla-La Mancha;Hombres;E. Superior;2007;22,19
35 - 44 años;Castilla-La Mancha;Hombres;E. Superior;2006;21,39
35 - 44 años;Castilla-La Mancha;Hombres;E. Superior;2005;21,42
35 - 44 años;Castilla-La Mancha;Hombres;E. Superior;2004;20,84
35 - 44 años;Castilla-La Mancha;Hombres;E. Superior;2003;17,32
35 - 44 años;Castilla-La Mancha;Hombres;E. Superior;2002;16,54
35 - 44 años;Castilla-La Mancha;Mujeres;Inferior a 2ª etapa de E. Secundaria;2023;35,12
35 - 44 años;Castilla-La Mancha;Mujeres;Inferior a 2ª etapa de E. Secundaria;2022;33,44
35 - 44 años;Castilla-La Mancha;Mujeres;Inferior a 2ª etapa de E. Secundaria;2021;32,76
35 - 44 años;Castilla-La Mancha;Mujeres;Inferior a 2ª etapa de E. Secundaria;2020;32,80
35 - 44 años;Castilla-La Mancha;Mujeres;Inferior a 2ª etapa de E. Secundaria;2019;34,89
35 - 44 años;Castilla-La Mancha;Mujeres;Inferior a 2ª etapa de E. Secundaria;2018;35,52
35 - 44 años;Castilla-La Mancha;Mujeres;Inferior a 2ª etapa de E. Secundaria;2017;34,28
35 - 44 años;Castilla-La Mancha;Mujeres;Inferior a 2ª etapa de E. Secundaria;2016;33,39
35 - 44 años;Castilla-La Mancha;Mujeres;Inferior a 2ª etapa de E. Secundaria;2015;36,01
35 - 44 años;Castilla-La Mancha;Mujeres;Inferior a 2ª etapa de E. Secundaria;2014;34,96
35 - 44 años;Castilla-La Mancha;Mujeres;Inferior a 2ª etapa de E. Secundaria;2013;39,99
35 - 44 años;Castilla-La Mancha;Mujeres;Inferior a 2ª etapa de E. Secundaria;2012;41,13
35 - 44 años;Castilla-La Mancha;Mujeres;Inferior a 2ª etapa de E. Secundaria;2011;43,08
35 - 44 años;Castilla-La Mancha;Mujeres;Inferior a 2ª etapa de E. Secundaria;2010;46,41
35 - 44 años;Castilla-La Mancha;Mujeres;Inferior a 2ª etapa de E. Secundaria;2009;51,55
35 - 44 años;Castilla-La Mancha;Mujeres;Inferior a 2ª etapa de E. Secundaria;2008;54,72
35 - 44 años;Castilla-La Mancha;Mujeres;Inferior a 2ª etapa de E. Secundaria;2007;52,18
35 - 44 años;Castilla-La Mancha;Mujeres;Inferior a 2ª etapa de E. Secundaria;2006;55,22
35 - 44 años;Castilla-La Mancha;Mujeres;Inferior a 2ª etapa de E. Secundaria;2005;58,55
35 - 44 años;Castilla-La Mancha;Mujeres;Inferior a 2ª etapa de E. Secundaria;2004;60,39
35 - 44 años;Castilla-La Mancha;Mujeres;Inferior a 2ª etapa de E. Secundaria;2003;60,84
35 - 44 años;Castilla-La Mancha;Mujeres;Inferior a 2ª etapa de E. Secundaria;2002;62,82
35 - 44 años;Castilla-La Mancha;Mujeres;2ª etapa E. Secundaria;2023;26,04
35 - 44 años;Castilla-La Mancha;Mujeres;2ª etapa E. Secundaria;2022;27,22
35 - 44 años;Castilla-La Mancha;Mujeres;2ª etapa E. Secundaria;2021;26,72
35 - 44 años;Castilla-La Mancha;Mujeres;2ª etapa E. Secundaria;2020;24,35
35 - 44 años;Castilla-La Mancha;Mujeres;2ª etapa E. Secundaria;2019;23,98
35 - 44 años;Castilla-La Mancha;Mujeres;2ª etapa E. Secundaria;2018;24,53
35 - 44 años;Castilla-La Mancha;Mujeres;2ª etapa E. Secundaria;2017;25,25
35 - 44 años;Castilla-La Mancha;Mujeres;2ª etapa E. Secundaria;2016;26,09
35 - 44 años;Castilla-La Mancha;Mujeres;2ª etapa E. Secundaria;2015;25,07
35 - 44 años;Castilla-La Mancha;Mujeres;2ª etapa E. Secundaria;2014;24,75
35 - 44 años;Castilla-La Mancha;Mujeres;2ª etapa E. Secundaria;2013;23,99
35 - 44 años;Castilla-La Mancha;Mujeres;2ª etapa E. Secundaria;2012;24,62
35 - 44 años;Castilla-La Mancha;Mujeres;2ª etapa E. Secundaria;2011;24,35
35 - 44 años;Castilla-La Mancha;Mujeres;2ª etapa E. Secundaria;2010;22,86
35 - 44 años;Castilla-La Mancha;Mujeres;2ª etapa E. Secundaria;2009;21,86
35 - 44 años;Castilla-La Mancha;Mujeres;2ª etapa E. Secundaria;2008;20,89
35 - 44 años;Castilla-La Mancha;Mujeres;2ª etapa E. Secundaria;2007;21,71
35 - 44 años;Castilla-La Mancha;Mujeres;2ª etapa E. Secundaria;2006;19,42
35 - 44 años;Castilla-La Mancha;Mujeres;2ª etapa E. Secundaria;2005;19,39
35 - 44 años;Castilla-La Mancha;Mujeres;2ª etapa E. Secundaria;2004;18,06
35 - 44 años;Castilla-La Mancha;Mujeres;2ª etapa E. Secundaria;2003;17,86
35 - 44 años;Castilla-La Mancha;Mujeres;2ª etapa E. Secundaria;2002;18,00
35 - 44 años;Castilla-La Mancha;Mujeres;E. Superior;2023;38,83
35 - 44 años;Castilla-La Mancha;Mujeres;E. Superior;2022;39,34
35 - 44 años;Castilla-La Mancha;Mujeres;E. Superior;2021;40,52
35 - 44 años;Castilla-La Mancha;Mujeres;E. Superior;2020;42,86
35 - 44 años;Castilla-La Mancha;Mujeres;E. Superior;2019;41,14
35 - 44 años;Castilla-La Mancha;Mujeres;E. Superior;2018;39,95
35 - 44 años;Castilla-La Mancha;Mujeres;E. Superior;2017;40,47
35 - 44 años;Castilla-La Mancha;Mujeres;E. Superior;2016;40,52
35 - 44 años;Castilla-La Mancha;Mujeres;E. Superior;2015;38,92
35 - 44 años;Castilla-La Mancha;Mujeres;E. Superior;2014;40,28
35 - 44 años;Castilla-La Mancha;Mujeres;E. Superior;2013;36,02
35 - 44 años;Castilla-La Mancha;Mujeres;E. Superior;2012;34,25
35 - 44 años;Castilla-La Mancha;Mujeres;E. Superior;2011;32,58
35 - 44 años;Castilla-La Mancha;Mujeres;E. Superior;2010;30,73
35 - 44 años;Castilla-La Mancha;Mujeres;E. Superior;2009;26,60
35 - 44 años;Castilla-La Mancha;Mujeres;E. Superior;2008;24,38
35 - 44 años;Castilla-La Mancha;Mujeres;E. Superior;2007;26,11
35 - 44 años;Castilla-La Mancha;Mujeres;E. Superior;2006;25,36
35 - 44 años;Castilla-La Mancha;Mujeres;E. Superior;2005;22,06
35 - 44 años;Castilla-La Mancha;Mujeres;E. Superior;2004;21,56
35 - 44 años;Castilla-La Mancha;Mujeres;E. Superior;2003;21,31
35 - 44 años;Castilla-La Mancha;Mujeres;E. Superior;2002;19,18
35 - 44 años;Cataluña;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2023;33,69
35 - 44 años;Cataluña;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2022;31,69
35 - 44 años;Cataluña;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2021;31,37
35 - 44 años;Cataluña;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2020;32,11
35 - 44 años;Cataluña;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2019;31,56
35 - 44 años;Cataluña;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2018;30,94
35 - 44 años;Cataluña;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2017;31,97
35 - 44 años;Cataluña;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2016;31,82
35 - 44 años;Cataluña;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2015;32,97
35 - 44 años;Cataluña;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2014;33,32
35 - 44 años;Cataluña;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2013;35,64
35 - 44 años;Cataluña;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2012;37,69
35 - 44 años;Cataluña;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2011;38,41
35 - 44 años;Cataluña;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2010;39,38
35 - 44 años;Cataluña;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2009;39,79
35 - 44 años;Cataluña;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2008;39,68
35 - 44 años;Cataluña;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2007;40,03
35 - 44 años;Cataluña;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2006;41,04
35 - 44 años;Cataluña;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2005;41,61
35 - 44 años;Cataluña;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2004;44,29
35 - 44 años;Cataluña;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2003;48,03
35 - 44 años;Cataluña;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2002;49,97
35 - 44 años;Cataluña;AMBOS SEXOS;2ª etapa E. Secundaria;2023;20,06
35 - 44 años;Cataluña;AMBOS SEXOS;2ª etapa E. Secundaria;2022;22,98
35 - 44 años;Cataluña;AMBOS SEXOS;2ª etapa E. Secundaria;2021;22,08
